3.992094e+002,0.000000e+000
4.011380e+002,0.000000e+000
4.030665e+002,0.000000e+000
4.049951e+002,0.000000e+000
4.069236e+002,0.000000e+000
4.088522e+002,0.000000e+000
4.107807e+002,0.000000e+000
4.127093e+002,0.000000e+000
4.146378e+002,0.000000e+000
4.165664e+002,0.000000e+000
4.184949e+002,0.000000e+000
4.204235e+002,0.000000e+000
4.223520e+002,0.000000e+000
4.242806e+002,0.000000e+000
4.262091e+002,0.000000e+000
4.281377e+002,0.000000e+000
4.300662e+002,0.000000e+000
4.319948e+002,0.000000e+000
4.339233e+002,0.000000e+000
4.358519e+002,0.000000e+000
4.377804e+002,0.000000e+000
4.397090e+002,0.000000e+000
4.416375e+002,0.000000e+000
4.435660e+002,0.000000e+000
4.454946e+002,0.000000e+000
4.474232e+002,0.000000e+000
4.493517e+002,0.000000e+000
4.512802e+002,0.000000e+000
4.532088e+002,0.000000e+000
4.551373e+002,0.000000e+000
4.570659e+002,0.000000e+000
4.589944e+002,0.000000e+000
4.609230e+002,0.000000e+000
4.628515e+002,0.000000e+000
4.647801e+002,0.000000e+000
4.667086e+002,0.000000e+000
4.686372e+002,0.000000e+000
4.705657e+002,0.000000e+000
4.724943e+002,0.000000e+000
4.744228e+002,0.000000e+000
4.763514e+002,0.000000e+000
4.782799e+002,0.000000e+000
4.802085e+002,0.000000e+000
4.821370e+002,0.000000e+000
4.840656e+002,0.000000e+000
4.859941e+002,0.000000e+000
4.879226e+002,0.000000e+000
4.898512e+002,0.000000e+000
4.917798e+002,0.000000e+000
4.937083e+002,0.000000e+000
4.956368e+002,0.000000e+000
4.975654e+002,0.000000e+000
4.994939e+002,0.000000e+000
5.014225e+002,0.000000e+000
5.033510e+002,0.000000e+000
5.052796e+002,0.000000e+000
5.072081e+002,0.000000e+000
5.091367e+002,0.000000e+000
5.110652e+002,0.000000e+000
5.129938e+002,0.000000e+000
5.149223e+002,0.000000e+000
5.168509e+002,0.000000e+000
5.187794e+002,0.000000e+000
5.207079e+002,0.000000e+000
5.226365e+002,0.000000e+000
5.245651e+002,0.000000e+000
5.264936e+002,0.000000e+000
5.284221e+002,0.000000e+000
5.303507e+002,0.000000e+000
5.322792e+002,0.000000e+000
5.342078e+002,0.000000e+000
5.361364e+002,0.000000e+000
5.380649e+002,0.000000e+000
5.399934e+002,0.000000e+000
5.419220e+002,0.000000e+000
5.438505e+002,0.000000e+000
5.457791e+002,0.000000e+000
5.477076e+002,0.000000e+000
5.496362e+002,0.000000e+000
5.515647e+002,0.000000e+000
5.534933e+002,0.000000e+000
5.554218e+002,0.000000e+000
5.573503e+002,0.000000e+000
5.592789e+002,0.000000e+000
5.612075e+002,0.000000e+000
5.631360e+002,0.000000e+000
5.650646e+002,0.000000e+000
5.669931e+002,0.000000e+000
5.689216e+002,0.000000e+000
5.708502e+002,0.000000e+000
5.727787e+002,0.000000e+000
5.747073e+002,0.000000e+000
5.766359e+002,0.000000e+000
5.785644e+002,0.000000e+000
5.804929e+002,0.000000e+000
5.824215e+002,0.000000e+000
5.843500e+002,0.000000e+000
5.862786e+002,0.000000e+000
5.882072e+002,0.000000e+000
5.901357e+002,0.000000e+000
5.920642e+002,0.000000e+000
5.939928e+002,0.000000e+000
5.959213e+002,0.000000e+000
5.978499e+002,0.000000e+000
5.997784e+002,0.000000e+000
6.017070e+002,0.000000e+000
6.036355e+002,0.000000e+000
6.055641e+002,0.000000e+000
6.074926e+002,0.000000e+000
6.094211e+002,0.000000e+000
6.113497e+002,0.000000e+000
6.132783e+002,0.000000e+000
6.152068e+002,0.000000e+000
6.171354e+002,0.000000e+000
6.190639e+002,0.000000e+000
6.209924e+002,0.000000e+000
6.229210e+002,0.000000e+000
6.248495e+002,0.000000e+000
6.267781e+002,0.000000e+000
6.287067e+002,0.000000e+000
6.306352e+002,0.000000e+000
6.325637e+002,0.000000e+000
6.344923e+002,0.000000e+000
6.364208e+002,0.000000e+000
6.383494e+002,0.000000e+000
6.402780e+002,0.000000e+000
6.422065e+002,0.000000e+000
6.441350e+002,0.000000e+000
6.460636e+002,0.000000e+000
6.479921e+002,0.000000e+000
6.499207e+002,0.000000e+000
6.518492e+002,0.000000e+000
6.537778e+002,0.000000e+000
6.557063e+002,0.000000e+000
6.576349e+002,0.000000e+000
6.595634e+002,0.000000e+000
6.614919e+002,0.000000e+000
6.634205e+002,0.000000e+000
6.653491e+002,0.000000e+000
6.672776e+002,0.000000e+000
6.692062e+002,0.000000e+000
6.711347e+002,0.000000e+000
6.730632e+002,0.000000e+000
6.749918e+002,9.053645e+001
6.769203e+002,9.027733e+001
6.788489e+002,8.995878e+001
6.807775e+002,8.942003e+001
6.827060e+002,8.892007e+001
6.846345e+002,8.846186e+001
6.865631e+002,8.822753e+001
6.884916e+002,8.807133e+001
6.904202e+002,8.782143e+001
6.923488e+002,8.773726e+001
6.942773e+002,8.775285e+001
6.962058e+002,8.782193e+001
6.981344e+002,8.802771e+001
7.000629e+002,8.828805e+001
7.019915e+002,8.861079e+001
7.039200e+002,8.893722e+001
7.058486e+002,8.913554e+001
7.077771e+002,8.926357e+001
7.097057e+002,8.938276e+001
7.116342e+002,8.953886e+001
7.135627e+002,8.973111e+001
7.154913e+002,9.011118e+001
7.174199e+002,9.070380e+001
7.193484e+002,9.144921e+001
7.212770e+002,9.222060e+001
7.232055e+002,9.284950e+001
7.251340e+002,9.341491e+001
7.270626e+002,9.369792e+001
7.289911e+002,9.359356e+001
7.309197e+002,9.304514e+001
7.328483e+002,9.199234e+001
7.347768e+002,9.078263e+001
7.367053e+002,9.000495e+001
7.386339e+002,8.968872e+001
7.405624e+002,8.953558e+001
7.424910e+002,8.931061e+001
7.444196e+002,8.894931e+001
7.463481e+002,8.847820e+001
7.482766e+002,8.774413e+001
7.502052e+002,8.658478e+001
7.521337e+002,8.504536e+001
7.540623e+002,8.367292e+001
7.559908e+002,8.324009e+001
7.579194e+002,8.422537e+001
7.598479e+002,8.616964e+001
7.617765e+002,8.820657e+001
7.637050e+002,8.973557e+001
7.656335e+002,9.080246e+001
7.675621e+002,9.165961e+001
7.694907e+002,9.239809e+001
7.714192e+002,9.302950e+001
7.733478e+002,9.354234e+001
7.752763e+002,9.393470e+001
7.772048e+002,9.427778e+001
7.791334e+002,9.462516e+001
7.810620e+002,9.494808e+001
7.829905e+002,9.519886e+001
7.849191e+002,9.544868e+001
7.868476e+002,9.571439e+001
7.887761e+002,9.595190e+001
7.907047e+002,9.618020e+001
7.926332e+002,9.634031e+001
7.945618e+002,9.644036e+001
7.964904e+002,9.652434e+001
7.984189e+002,9.661138e+001
8.003474e+002,9.661742e+001
8.022760e+002,9.659011e+001
8.042045e+002,9.661633e+001
8.061331e+002,9.665871e+001
8.080616e+002,9.667561e+001
8.099902e+002,9.667890e+001
8.119187e+002,9.667413e+001
8.138473e+002,9.671500e+001
8.157758e+002,9.674297e+001
8.177043e+002,9.675079e+001
8.196329e+002,9.673676e+001
8.215615e+002,9.671872e+001
8.234900e+002,9.669730e+001
8.254186e+002,9.670788e+001
8.273471e+002,9.667576e+001
8.292756e+002,9.663264e+001
8.312042e+002,9.656792e+001
8.331328e+002,9.650351e+001
8.350613e+002,9.638906e+001
8.369899e+002,9.624680e+001
8.389184e+002,9.607135e+001
8.408469e+002,9.584096e+001
8.427755e+002,9.552044e+001
8.447040e+002,9.517153e+001
8.466326e+002,9.484393e+001
8.485612e+002,9.464925e+001
8.504896e+002,9.453789e+001
8.524182e+002,9.436118e+001
8.543468e+002,9.396560e+001
8.562753e+002,9.330422e+001
8.582039e+002,9.242280e+001
8.601324e+002,9.145135e+001
8.620609e+002,9.048305e+001
8.639895e+002,8.956536e+001
8.659181e+002,8.867202e+001
8.678466e+002,8.769815e+001
8.697751e+002,8.667609e+001
8.717037e+002,8.610315e+001
8.736322e+002,8.654844e+001
8.755608e+002,8.795739e+001
8.774894e+002,8.978279e+001
8.794178e+002,9.155951e+001
8.813464e+002,9.304374e+001
8.832750e+002,9.414381e+001
8.852035e+002,9.482197e+001
8.871321e+002,9.511288e+001
8.890607e+002,9.515488e+001
8.909891e+002,9.512678e+001
8.929177e+002,9.505309e+001
8.948463e+002,9.498967e+001
8.967748e+002,9.497800e+001
8.987034e+002,9.501545e+001
9.006320e+002,9.502437e+001
9.025604e+002,9.499503e+001
9.044890e+002,9.494148e+001
9.064176e+002,9.491074e+001
9.083461e+002,9.486527e+001
9.102747e+002,9.478862e+001
9.122032e+002,9.463604e+001
9.141317e+002,9.442211e+001
9.160603e+002,9.419352e+001
9.179889e+002,9.395514e+001
9.199174e+002,9.374226e+001
9.218459e+002,9.365387e+001
9.237745e+002,9.370192e+001
9.257030e+002,9.391172e+001
9.276316e+002,9.422932e+001
9.295602e+002,9.458110e+001
9.314886e+002,9.490128e+001
9.334172e+002,9.511810e+001
9.353458e+002,9.521636e+001
9.372743e+002,9.526270e+001
9.392029e+002,9.524447e+001
9.411315e+002,9.520736e+001
9.430599e+002,9.515102e+001
9.449885e+002,9.505780e+001
9.469171e+002,9.492614e+001
9.488456e+002,9.476077e+001
9.507742e+002,9.455407e+001
9.527028e+002,9.433268e+001
9.546312e+002,9.412559e+001
9.565598e+002,9.401582e+001
9.584884e+002,9.409496e+001
9.604169e+002,9.440257e+001
9.623455e+002,9.482198e+001
9.642740e+002,9.520576e+001
9.662025e+002,9.545697e+001
9.681311e+002,9.558112e+001
9.700597e+002,9.560239e+001
9.719882e+002,9.557077e+001
9.739167e+002,9.550475e+001
9.758453e+002,9.540614e+001
9.777738e+002,9.529270e+001
9.797024e+002,9.518192e+001
9.816310e+002,9.503574e+001
9.835594e+002,9.487656e+001
9.854880e+002,9.471954e+001
9.874166e+002,9.456680e+001
9.893451e+002,9.437383e+001
9.912737e+002,9.418595e+001
9.932023e+002,9.399396e+001
9.951307e+002,9.377140e+001
9.970593e+002,9.352007e+001
9.989879e+002,9.323652e+001
1.000916e+003,9.293315e+001
1.002845e+003,9.262988e+001
1.004774e+003,9.229139e+001
1.006702e+003,9.184794e+001
1.008631e+003,9.129300e+001
1.010559e+003,9.067550e+001
1.012488e+003,8.993305e+001
1.014416e+003,8.903008e+001
1.016345e+003,8.797601e+001
1.018273e+003,8.680846e+001
1.020202e+003,8.556644e+001
1.022130e+003,8.431416e+001
1.024059e+003,8.309318e+001
1.025988e+003,8.191704e+001
1.027916e+003,8.072274e+001
1.029845e+003,7.939258e+001
1.031773e+003,7.781063e+001
1.033702e+003,7.582665e+001
1.035630e+003,7.343174e+001
1.037559e+003,7.072440e+001
1.039487e+003,6.799745e+001
1.041416e+003,6.560010e+001
1.043344e+003,6.392356e+001
1.045273e+003,6.332099e+001
1.047202e+003,6.397874e+001
1.049130e+003,6.546109e+001
1.051059e+003,6.717010e+001
1.052987e+003,6.876609e+001
1.054916e+003,7.033188e+001
1.056844e+003,7.188065e+001
1.058773e+003,7.325110e+001
1.060701e+003,7.411122e+001
1.062630e+003,7.419973e+001
1.064558e+003,7.335082e+001
1.066487e+003,7.157854e+001
1.068416e+003,6.900689e+001
1.070344e+003,6.579477e+001
1.072273e+003,6.206547e+001
1.074201e+003,5.799562e+001
1.076130e+003,5.369773e+001
1.078058e+003,4.941151e+001
1.079987e+003,4.539479e+001
1.081915e+003,4.198193e+001
1.083844e+003,3.945180e+001
1.085773e+003,3.811395e+001
1.087701e+003,3.792133e+001
1.089630e+003,3.868306e+001
1.091558e+003,4.003917e+001
1.093487e+003,4.179803e+001
1.095415e+003,4.380029e+001
1.097344e+003,4.601374e+001
1.099272e+003,4.831072e+001
1.101201e+003,5.063820e+001
1.103129e+003,5.289244e+001
1.105058e+003,5.510539e+001
1.106987e+003,5.730995e+001
1.108915e+003,5.958482e+001
1.110844e+003,6.193032e+001
1.112772e+003,6.423655e+001
1.114701e+003,6.616885e+001
1.116629e+003,6.731735e+001
1.118558e+003,6.742715e+001
1.120486e+003,6.655773e+001
