200.057	-19.1467
203.219	-6.36499
206.378	12.2327
209.539	29.6415
212.696	25.7456
215.854	42.0031
219.009	56.0066
222.165	56.3657
225.318	55.5217
228.472	76.9686
231.622	93.2766
234.774	83.7955
237.923	101.135
241.07	92.489
244.217	96.3291
247.364	97.4948
250.508	96.0933
253.652	102.153
256.794	93.8452
259.937	100.533
263.077	106.314
266.216	108.098
269.354	114.753
272.491	119.129
275.626	130.669
278.761	145.215
281.895	156.653
285.027	163.636
288.159	176.635
291.287	174.436
294.417	186.568
297.545	185.511
300.672	176.774
303.799	175.198
306.922	155.484
310.046	138.21
313.169	131.491
316.289	125.239
319.41	122.614
322.528	101.837
325.647	98.73
328.764	100.116
331.879	81.7039
334.993	87.3719
338.107	84.2217
341.219	79.9424
344.332	74.035
347.441	83.7509
350.549	110.015
353.659	137.164
356.765	128.454
359.87	127.559
362.975	106.213
366.078	108.411
369.18	81.8813
372.281	88.0061
375.383	87.5845
378.482	95.6418
381.58	102.151
384.675	135.776
387.771	161.604
390.865	207.279
393.959	211.308
397.052	211.713
400.144	207.052
403.234	207.696
406.322	202.115
409.411	185.414
412.498	149.703
415.583	123.501
418.668	93.333
421.75	64.0204
424.834	69.2694
427.916	60.4508
430.996	47.4851
434.074	26.285
437.153	16.4249
440.229	11.8813
443.306	3.09692
446.381	3.07019
449.454	-21.0441
452.526	-9.77759
455.599	-20.4764
458.669	-24.3818
461.738	-12.2679
464.806	0.832886
467.873	-5.15344
470.939	1.85303
474.004	-8.88708
477.067	-2.88306
480.13	0.762817
483.192	-9.9978
486.253	-2.53503
489.313	10.9459
492.369	-2.37012
495.427	13.1731
498.484	26.4379
501.54	19.4009
504.592	20.0509
507.646	35.9988
510.698	17.5002
513.748	12.1689
516.799	20.6945
519.846	4.02991
522.895	1.70117
525.94	-21.3987
528.985	-16.3811
532.03	-15.6373
535.073	-19.246
538.114	-13.9343
541.157	-8.33887
544.196	-8.05737
547.234	4.90869
550.272	-11.1697
553.308	0.585938
556.344	-4.99316
559.378	-21.7841
562.411	7.4895
565.444	12.7644
568.475	9.14307
571.505	2.10767
574.535	10.005
577.563	7.38928
580.588	7.71118
583.615	-7.04407
586.64	5.67188
589.662	17.1543
592.686	-9.58044
595.708	-10.2994
598.727	-4.09802
601.747	-12.241
604.765	-4.45935
607.783	-14.3873
610.798	-13.3445
613.813	-25.142
616.828	-22.3778
619.84	16.4524
622.851	46.6323
625.862	93.6962
628.873	106.004
631.881	95.7372
634.889	55.0839
637.895	22.8633
640.9	18.6937
643.904	10.9014
646.908	4.61182
649.91	16.7389
652.909	20.967
655.91	23.9781
658.909	29.302
661.907	66.896
664.903	82.4352
667.899	125.213
670.895	135.306
673.887	146.844
676.88	115.677
679.871	82.7357
682.862	50.1149
685.851	29.0288
688.84	23.1846
691.827	21.2461
694.812	19.8048
697.799	31.326
700.782	39.3226
703.765	40.3231
706.746	24.1942
709.727	18.759
712.706	6.06116
715.685	0.288574
718.663	-24.0782
721.639	-14.5157
724.615	-22.0446
727.59	-15.2579
730.563	12.0039
733.536	21.4336
736.506	25.651
739.477	24.601
742.446	22.2723
745.413	-4.18359
748.381	1.92944
751.346	-11.928
754.312	-2.83606
757.275	-3.99353
760.239	-11.4694
763.2	-23.9252
766.16	-28.975
769.121	-23.9072
772.079	-24.1929
775.036	-33.9298
777.992	-27.7338
780.947	-28.0687
783.901	-26.6722
786.855	-9.22168
789.807	-9.61096
792.758	16.4701
795.709	1.09888
798.658	12.3082
801.606	7.26831
804.554	-2.14478
807.498	5.14111
810.444	2.58337
813.388	6.54224
816.33	12.165
819.273	15.561
822.212	31.8975
825.153	34.2869
828.091	41.2898
831.027	46.7531
833.965	61.9484
836.9	55.8795
839.834	83.4304
842.769	100.279
845.701	143.61
848.632	185.659
851.562	228.259
854.491	243.749
857.419	282.864
860.347	354.902
863.273	415.396
866.196	509.171
869.121	576.304
872.044	583.435
874.966	481.198
877.886	349.943
880.807	231.015
883.726	167.546
886.643	103.775
889.561	96.9147
892.475	79.7755
895.389	64.0487
898.304	64.0065
901.216	78.1815
904.127	66.4055
907.037	72.7803
909.948	64.941
912.856	78.6761
915.764	85.7072
918.67	89.8489
921.575	79.4397
924.479	80.0215
927.381	59.9063
930.284	55.3413
933.185	48.976
936.086	66.7935
938.983	56.4149
941.882	32.9784
944.78	51.6935
947.675	36.9054
950.571	50.1533
953.464	51.6277
956.358	41.3064
959.249	41.1381
962.139	40.2739
965.028	21.8411
967.919	24.9752
970.806	13.6067
973.693	8.05737
976.578	6.8667
979.463	-19.1248
982.346	8.45068
985.229	5.32788
988.111	1.4436
990.992	-9.31152
993.87	-9.81165
996.749	9.64722
999.627	2.03589
1002.5	-8.84949
1005.38	0.216675
1008.25	12.4985
1011.13	14.3806
1014	15.7722
1016.87	38.7534
1019.74	46.0923
1022.61	74.0714
1025.48	79.5824
1028.35	89.5696
1031.21	134.428
1034.08	168.719
1036.94	185.054
1039.8	217.058
1042.67	212.384
1045.53	194.767
1048.39	155.6
1051.25	111.86
1054.1	95.4406
1056.96	91.1802
1059.82	76.1176
1062.67	56.6222
1065.53	51.6953
1068.38	39.4435
1071.23	39.1753
1074.08	57.0663
1076.93	65.8738
1079.78	98.9381
1082.63	120.263
1085.48	150.843
1088.32	170.3
1091.17	206.6
1094.01	212.317
1096.85	218.116
1099.7	215.5
1102.54	199.817
1105.38	174.292
1108.21	167.946
1111.05	140.91
1113.89	140.554
1116.72	143.34
1119.56	165.825
1122.39	190.368
1125.23	209.837
1128.06	196.31
1130.89	174.912
1133.72	164.272
1136.55	128.631
1139.37	94.2662
1142.2	66.4824
1145.03	24.2205
1147.85	21.9774
1150.67	1.37769
1153.5	-7.88013
1156.32	0.424316
1159.14	-7.69397
1161.96	-1.7334
1164.78	12.4253
1167.6	39.171
1170.41	27.462
1173.23	63.3575
1176.04	52.6724
1178.86	65.7205
1181.67	47.6964
1184.48	51.234
1187.29	18.5415
1190.1	-0.679077
1192.91	4.47119
1195.72	-3.14014
1198.52	-9.04895
1201.33	7.79993
1204.13	2.04333
1206.94	9.6106
1209.74	7.88257
1212.54	17.0588
1215.34	19.739
1218.14	16.9802
1220.94	-0.208984
1223.74	4.87524
1226.54	20.2102
1229.33	1.38696
1232.13	-2.02466
1234.92	-3.25317
1237.71	12.3464
1240.5	19.9451
1243.3	34.7458
1246.09	32.2632
1248.87	27.2297
1251.66	31.5276
1254.45	39.5806
1257.23	41.6018
1260.02	67.4617
1262.8	108.225
1265.59	169.819
1268.37	202.018
1271.15	264.872
1273.93	287.694
1276.71	295.2
1279.48	288.255
1282.26	290.242
1285.04	289.629
1287.81	330.951
1290.58	336.442
1293.36	352.579
1296.13	354.85
1298.9	318.87
1301.67	292.206
1304.44	246.619
1307.21	207.677
1309.98	179.471
1312.74	147.136
1315.51	114.744
1318.27	98.2134
1321.03	95.9783
1323.8	68.5046
1326.56	65.1816
1329.32	48.8262
1332.08	50.6045
1334.83	49.5791
1337.59	65.9983
1340.35	66.4573
1343.1	69.7927
1345.86	64.9446
1348.61	81.0757
1351.36	90.6609
1354.11	86.2253
1356.86	88.7302
1359.61	83.6558
1362.36	86.6228
1365.11	88.8438
1367.86	86.9514
1370.6	93.7307
1373.35	85.4673
1376.09	113.24
1378.83	138.434
1381.57	163.867
1384.31	170.76
1387.05	149.211
1389.79	125.862
1392.53	95.3135
1395.27	101.426
1398	87.3169
1400.74	60.4946
1403.47	55.0647
1406.2	60.0193
1408.94	58.7241
1411.67	68.2126
1414.4	78.3972
1417.12	79.5679
1419.85	84.5708
