200.057	365.214
203.219	376.229
206.378	382.853
209.539	379.541
212.696	374.168
215.854	380.041
219.009	378.348
222.165	383.017
225.318	383.029
228.472	388.334
231.622	391.095
234.774	390.875
237.923	389.417
241.07	387.066
244.217	392.019
247.364	391.417
250.508	382.845
253.652	380.688
256.794	369.156
259.937	371.075
263.077	364.676
266.216	367.115
269.354	373.137
272.491	365.395
275.626	373.119
278.761	385.324
281.895	402.863
285.027	404.983
288.159	422.433
291.287	425.403
294.417	435.986
297.545	436.495
300.672	437.831
303.799	441.687
306.922	436.376
310.046	429.846
313.169	436.634
316.289	430.765
319.41	427.314
322.528	421.581
325.647	414.304
328.764	413.831
331.879	406.049
334.993	404.082
338.107	406.198
341.219	400.969
344.332	404.138
347.441	400.953
350.549	407.424
353.659	405.042
356.765	406.562
359.87	408.449
362.975	409.972
366.078	406.45
369.18	417.045
372.281	428.301
375.383	440.811
378.482	450.76
381.58	467.352
384.675	490.6
387.771	492.506
390.865	507.583
393.959	521.693
397.052	515.46
400.144	516.958
403.234	505.086
406.322	496.906
409.411	490.847
412.498	489.162
415.583	470.147
418.668	456.146
421.75	437.422
424.834	431.029
427.916	419.556
430.996	415.439
434.074	410.164
437.153	410.56
440.229	409.066
443.306	404.459
446.381	398.148
449.454	392.343
452.526	392.208
455.599	392.716
458.669	388.177
461.738	390.552
464.806	392.601
467.873	392.41
470.939	395.847
474.004	394.4
477.067	391.749
480.13	392.265
483.192	403.39
486.253	396.543
489.313	405.358
492.369	401.394
495.427	407.187
498.484	409.306
501.54	408.161
504.592	405.336
507.646	413.634
510.698	403.831
513.748	401.144
516.799	412.112
519.846	411.877
522.895	405.694
525.94	403.835
528.985	409.628
532.03	407.665
535.073	403.788
538.114	413.355
541.157	408.376
544.196	408.059
547.234	406.841
550.272	415.663
553.308	412.894
556.344	421.181
559.378	418.455
562.411	420.351
565.444	420.209
568.475	418.944
571.505	420.95
574.535	422.011
577.563	426.501
580.588	427.893
583.615	432.241
586.64	430.051
589.662	426.884
592.686	427.257
595.708	423.678
598.727	430.814
601.747	427.28
604.765	427.396
607.783	427.298
610.798	429.224
613.813	428.441
616.828	421.597
619.84	429.686
622.851	422.658
625.862	435.646
628.873	439.848
631.881	443.268
634.889	444.125
637.895	442.789
640.9	443.152
643.904	453.146
646.908	452.731
649.91	456.507
652.909	451.689
655.91	457.12
658.909	455.193
661.907	455.046
664.903	459.769
667.899	461.127
670.895	462.815
673.887	460.401
676.88	451.501
679.871	457.93
682.862	463.378
685.851	467.029
688.84	459.013
691.827	461.965
694.812	461.462
697.799	466.994
700.782	462.19
703.765	460.27
706.746	456.645
709.727	457.476
712.706	457.666
715.685	447.053
718.663	440.261
721.639	448.282
724.615	454.732
727.59	454.146
730.563	472.732
733.536	488.704
736.506	489.46
739.477	498.152
742.446	486.358
745.413	487.829
748.381	477.584
751.346	476.656
754.312	474.569
757.275	468.938
760.239	463.169
763.2	458.224
766.16	463.579
769.121	454.756
772.079	454.268
775.036	446.659
777.992	445.476
780.947	445.081
783.901	433.823
786.855	446.936
789.807	435.513
792.758	437.832
795.709	439.16
798.658	434.857
801.606	435.857
804.554	445.625
807.498	444.624
810.444	451.577
813.388	451.412
816.33	445.681
819.273	448.4
822.212	451.07
825.153	453.215
828.091	454.373
831.027	455.565
833.965	465.668
836.9	472.331
839.834	483.582
842.769	490.976
845.701	509.646
848.632	525.009
851.562	551.945
854.491	585.984
857.419	644.605
860.347	718.019
863.273	810.696
866.196	884.95
869.121	918.195
872.044	905.858
874.966	829.662
877.886	730.015
880.807	643.301
883.726	591.306
886.643	556.863
889.561	540.279
892.475	528.254
895.389	523.663
898.304	514.331
901.216	513.448
904.127	520.448
907.037	512.676
909.948	510.566
912.856	508.605
915.764	503.053
918.67	507.754
