"","wavenumber","spectra"
"8086cc9e6afa8124b60c6a1de44e34a2177",1158,0
"8086cc9e6afa8124b60c6a1de44e34a2178",1164,0.009
"8086cc9e6afa8124b60c6a1de44e34a2179",1170,0.036
"8086cc9e6afa8124b60c6a1de44e34a2180",1176,0.047
"8086cc9e6afa8124b60c6a1de44e34a2181",1182,0.07
"8086cc9e6afa8124b60c6a1de44e34a2182",1188,0.113
"8086cc9e6afa8124b60c6a1de44e34a2183",1194,0.155
"8086cc9e6afa8124b60c6a1de44e34a2184",1200,0.167
"8086cc9e6afa8124b60c6a1de44e34a2185",1206,0.154
"8086cc9e6afa8124b60c6a1de44e34a2186",1212,0.14
"8086cc9e6afa8124b60c6a1de44e34a2187",1218,0.143
"8086cc9e6afa8124b60c6a1de44e34a2188",1224,0.227
"8086cc9e6afa8124b60c6a1de44e34a2189",1230,0.368
"8086cc9e6afa8124b60c6a1de44e34a2190",1236,0.453
"8086cc9e6afa8124b60c6a1de44e34a2191",1242,0.508
"8086cc9e6afa8124b60c6a1de44e34a2192",1248,0.53
"8086cc9e6afa8124b60c6a1de44e34a2193",1254,0.542
"8086cc9e6afa8124b60c6a1de44e34a2194",1260,0.445
"8086cc9e6afa8124b60c6a1de44e34a2195",1266,0.302
"8086cc9e6afa8124b60c6a1de44e34a2196",1272,0.174
"8086cc9e6afa8124b60c6a1de44e34a2197",1278,0.095
"8086cc9e6afa8124b60c6a1de44e34a2198",1284,0.055
"8086cc9e6afa8124b60c6a1de44e34a2199",1290,0.046
"8086cc9e6afa8124b60c6a1de44e34a2200",1296,0.064
"8086cc9e6afa8124b60c6a1de44e34a2201",1302,0.087
"8086cc9e6afa8124b60c6a1de44e34a2202",1308,0.111
"8086cc9e6afa8124b60c6a1de44e34a2203",1314,0.146
"8086cc9e6afa8124b60c6a1de44e34a2204",1320,0.202
"8086cc9e6afa8124b60c6a1de44e34a2205",1326,0.251
"8086cc9e6afa8124b60c6a1de44e34a2206",1332,0.257
"8086cc9e6afa8124b60c6a1de44e34a2207",1338,0.19
"8086cc9e6afa8124b60c6a1de44e34a2208",1344,0.086
"8086cc9e6afa8124b60c6a1de44e34a2209",1350,0.064
"8086cc9e6afa8124b60c6a1de44e34a2210",1356,0.06
"8086cc9e6afa8124b60c6a1de44e34a2211",1362,0.034
"8086cc9e6afa8124b60c6a1de44e34a2212",1368,0.01
"8086cc9e6afa8124b60c6a1de44e34a2213",1374,0.002
"8086cc9e6afa8124b60c6a1de44e34a2214",1380,0
"8086cc9e6afa8124b60c6a1de44e34a2215",1386,0
"8086cc9e6afa8124b60c6a1de44e34a2216",1392,0
"8086cc9e6afa8124b60c6a1de44e34a2217",1398,0
"8086cc9e6afa8124b60c6a1de44e34a2218",1404,0
"8086cc9e6afa8124b60c6a1de44e34a2219",1410,0.032
"8086cc9e6afa8124b60c6a1de44e34a2220",1416,0.153
"8086cc9e6afa8124b60c6a1de44e34a2221",1422,0.325
"8086cc9e6afa8124b60c6a1de44e34a2222",1428,0.42
