"","wavenumber","spectra"
"spectra421",2922,0.0293971101194852
"spectra422",2928,0.0257322367034311
"spectra423",2934,0.0207697182771361
"spectra424",2940,0.0162433563712148
"spectra425",2946,0.0129984788117963
"spectra426",2952,0.0117583042617654
"spectra427",2958,0.0111101204972274
"spectra428",2964,0.0100904267198641
"spectra429",2970,0.00872233791467224
"spectra430",2976,0.00688567516970381
"spectra431",2982,0.00463085534061677
"spectra432",2988,0.00239134329081965
"spectra433",2994,0.000591529335620768
"spectra434",3000,0.000415204882535129
"spectra435",3006,0.000603771312598606
"spectra436",3012,0.000283358969681089
"spectra437",3018,0
"spectra438",3024,0
"spectra439",3030,0
"spectra440",3036,0
"spectra441",3042,0
"spectra442",3048,0
"spectra443",3054,0
"spectra444",3060,0
"spectra445",3066,0
"spectra446",3072,0
"spectra447",3078,0
"spectra448",3084,0
"spectra449",3090,0
"spectra450",3096,0
"spectra451",3102,0
"spectra452",3108,0
"spectra453",3114,0
"spectra454",3120,0
"spectra455",3126,0
"spectra456",3132,0
"spectra457",3138,0
"spectra458",3144,0
"spectra459",3150,0
"spectra460",3156,0
"spectra461",3162,0
"spectra462",3168,0
"spectra463",3174,0
"spectra464",3180,0
"spectra465",3186,0
"spectra466",3192,0
"spectra467",3198,0
"spectra468",3204,0
"spectra469",3210,0
"spectra470",3216,0
"spectra471",3222,0
"spectra472",3228,0
"spectra473",3234,0
"spectra474",3240,0
"spectra475",3246,0
"spectra476",3252,0
"spectra477",3258,0
"spectra478",3264,0
"spectra479",3270,0
"spectra480",3276,0
"spectra481",3282,0
"spectra482",3288,0
"spectra483",3294,0
"spectra484",3300,0
"spectra485",3306,0
"spectra486",3312,0
"spectra487",3318,0
"spectra488",3324,0
"spectra489",3330,0
"spectra490",3336,0
"spectra491",3342,0
"spectra492",3348,0
"spectra493",3354,0
"spectra494",3360,0
"spectra495",3366,0
"spectra496",3372,0
"spectra497",3378,0
"spectra498",3384,0
"spectra499",3390,0
"spectra500",3396,0
"spectra501",3402,0
"spectra502",3408,0
"spectra503",3414,0
"spectra504",3420,0
"spectra505",3426,0
"spectra506",3432,0
"spectra507",3438,0
"spectra508",3444,0
"spectra509",3450,0
"spectra510",3456,0
"spectra511",3462,0
"spectra512",3468,0
"spectra513",3474,0
"spectra514",3480,0
"spectra515",3486,0
"spectra516",3492,0
"spectra517",3498,0
"spectra518",3504,0
"spectra519",3510,0
"spectra520",3516,0
"spectra521",3522,0
"spectra522",3528,0
"spectra523",3534,0
"spectra524",3540,0
"spectra525",3546,0
"spectra526",3552,0
"spectra527",3558,0
"spectra528",3564,0
"spectra529",3570,0
"spectra530",3576,0
"spectra531",3582,0
"spectra532",3588,0
"spectra533",3594,0
"spectra534",3600,0
"spectra535",3606,0
"spectra536",3612,0
"spectra537",3618,0
"spectra538",3624,0
"spectra539",3630,0
"spectra540",3636,0
"spectra541",3642,0
"spectra542",3648,0
"spectra543",3654,0
"spectra544",3660,0
"spectra545",3666,0
"spectra546",3672,0
"spectra547",3678,0
"spectra548",3684,0
"spectra549",3690,0
"spectra550",3696,0
"spectra551",3702,0
"spectra552",3708,0
"spectra553",3714,0
"spectra554",3720,0
"spectra555",3726,0
"spectra556",3732,0
"spectra557",3738,0
"spectra558",3744,0
"spectra559",3750,0
"spectra560",3756,0
"spectra561",3762,0
"spectra562",3768,0
"spectra563",3774,0
"spectra564",3780,0
"spectra565",3786,0
"spectra566",3792,0
"spectra567",3798,0
"spectra568",3804,0
"spectra569",3810,0
"spectra570",3816,0
"spectra571",3822,0
"spectra572",3828,0
"spectra573",3834,0
"spectra574",3840,0
"spectra575",3846,0
"spectra576",3852,0
"spectra577",3858,0
"spectra578",3864,0
"spectra579",3870,0
"spectra580",3876,0
"spectra581",3882,0
"spectra582",3888,0
"spectra583",3894,0
"spectra584",3900,0
"spectra585",3906,0
"spectra586",3912,0
"spectra587",3918,0
"spectra588",3924,0
"spectra589",3930,0
"spectra590",3936,0
"spectra591",3942,0
"spectra592",3948,0
"spectra593",3954,0
"spectra594",3960,0
"spectra595",3966,0
"spectra596",3972,0
"spectra597",3978,0
"spectra598",3984,0
"spectra599",3990,0
"spectra600",3996,0
