"","wavenumber","spectra"
"1beb1205d19ec8968a7325c3bd5c983f199",1290,0
"1beb1205d19ec8968a7325c3bd5c983f200",1296,0
"1beb1205d19ec8968a7325c3bd5c983f201",1302,0
"1beb1205d19ec8968a7325c3bd5c983f202",1308,0
"1beb1205d19ec8968a7325c3bd5c983f203",1314,0
"1beb1205d19ec8968a7325c3bd5c983f204",1320,0
"1beb1205d19ec8968a7325c3bd5c983f205",1326,0
"1beb1205d19ec8968a7325c3bd5c983f206",1332,0
"1beb1205d19ec8968a7325c3bd5c983f207",1338,0
"1beb1205d19ec8968a7325c3bd5c983f208",1344,0
"1beb1205d19ec8968a7325c3bd5c983f209",1350,0
"1beb1205d19ec8968a7325c3bd5c983f210",1356,0
"1beb1205d19ec8968a7325c3bd5c983f211",1362,0
"1beb1205d19ec8968a7325c3bd5c983f212",1368,0
"1beb1205d19ec8968a7325c3bd5c983f213",1374,0
"1beb1205d19ec8968a7325c3bd5c983f214",1380,0
"1beb1205d19ec8968a7325c3bd5c983f215",1386,0
"1beb1205d19ec8968a7325c3bd5c983f216",1392,0
"1beb1205d19ec8968a7325c3bd5c983f217",1398,0
"1beb1205d19ec8968a7325c3bd5c983f218",1404,0
"1beb1205d19ec8968a7325c3bd5c983f219",1410,0
"1beb1205d19ec8968a7325c3bd5c983f220",1416,0
"1beb1205d19ec8968a7325c3bd5c983f221",1422,0
"1beb1205d19ec8968a7325c3bd5c983f222",1428,0
"1beb1205d19ec8968a7325c3bd5c983f223",1434,0
"1beb1205d19ec8968a7325c3bd5c983f224",1440,0
"1beb1205d19ec8968a7325c3bd5c983f225",1446,0
"1beb1205d19ec8968a7325c3bd5c983f226",1452,0
"1beb1205d19ec8968a7325c3bd5c983f227",1458,0
"1beb1205d19ec8968a7325c3bd5c983f228",1464,0
"1beb1205d19ec8968a7325c3bd5c983f229",1470,0
"1beb1205d19ec8968a7325c3bd5c983f230",1476,0
"1beb1205d19ec8968a7325c3bd5c983f231",1482,0
"1beb1205d19ec8968a7325c3bd5c983f232",1488,0
"1beb1205d19ec8968a7325c3bd5c983f233",1494,0
"1beb1205d19ec8968a7325c3bd5c983f234",1500,0
"1beb1205d19ec8968a7325c3bd5c983f235",1506,0
"1beb1205d19ec8968a7325c3bd5c983f236",1512,0
"1beb1205d19ec8968a7325c3bd5c983f237",1518,0
"1beb1205d19ec8968a7325c3bd5c983f238",1524,0
"1beb1205d19ec8968a7325c3bd5c983f239",1530,0
"1beb1205d19ec8968a7325c3bd5c983f240",1536,0
"1beb1205d19ec8968a7325c3bd5c983f241",1542,0
"1beb1205d19ec8968a7325c3bd5c983f242",1548,0
"1beb1205d19ec8968a7325c3bd5c983f243",1554,0
"1beb1205d19ec8968a7325c3bd5c983f244",1560,0
"1beb1205d19ec8968a7325c3bd5c983f245",1566,0
"1beb1205d19ec8968a7325c3bd5c983f246",1572,0
"1beb1205d19ec8968a7325c3bd5c983f247",1578,0
"1beb1205d19ec8968a7325c3bd5c983f248",1584,0
"1beb1205d19ec8968a7325c3bd5c983f249",1590,0
"1beb1205d19ec8968a7325c3bd5c983f250",1596,0
"1beb1205d19ec8968a7325c3bd5c983f251",1602,0.002
"1beb1205d19ec8968a7325c3bd5c983f252",1608,0.003
"1beb1205d19ec8968a7325c3bd5c983f253",1614,0.006
"1beb1205d19ec8968a7325c3bd5c983f254",1620,0.007
"1beb1205d19ec8968a7325c3bd5c983f255",1626,0.008
"1beb1205d19ec8968a7325c3bd5c983f256",1632,0.008
"1beb1205d19ec8968a7325c3bd5c983f257",1638,0.007
"1beb1205d19ec8968a7325c3bd5c983f258",1644,0.006
"1beb1205d19ec8968a7325c3bd5c983f259",1650,0.004
"1beb1205d19ec8968a7325c3bd5c983f260",1656,0.001
"1beb1205d19ec8968a7325c3bd5c983f261",1662,0
"1beb1205d19ec8968a7325c3bd5c983f262",1668,0
"1beb1205d19ec8968a7325c3bd5c983f263",1674,0
"1beb1205d19ec8968a7325c3bd5c983f264",1680,0
"1beb1205d19ec8968a7325c3bd5c983f265",1686,0
"1beb1205d19ec8968a7325c3bd5c983f266",1692,0
"1beb1205d19ec8968a7325c3bd5c983f267",1698,0
"1beb1205d19ec8968a7325c3bd5c983f268",1704,0
"1beb1205d19ec8968a7325c3bd5c983f269",1710,0
"1beb1205d19ec8968a7325c3bd5c983f270",1716,0
"1beb1205d19ec8968a7325c3bd5c983f271",1722,0
"1beb1205d19ec8968a7325c3bd5c983f272",1728,0
"1beb1205d19ec8968a7325c3bd5c983f273",1734,0
"1beb1205d19ec8968a7325c3bd5c983f274",1740,0
"1beb1205d19ec8968a7325c3bd5c983f275",1746,0
"1beb1205d19ec8968a7325c3bd5c983f276",1752,0
"1beb1205d19ec8968a7325c3bd5c983f277",1758,0
"1beb1205d19ec8968a7325c3bd5c983f278",1764,0
"1beb1205d19ec8968a7325c3bd5c983f279",1770,0
"1beb1205d19ec8968a7325c3bd5c983f280",1776,0
"1beb1205d19ec8968a7325c3bd5c983f281",1782,0
"1beb1205d19ec8968a7325c3bd5c983f282",1788,0
"1beb1205d19ec8968a7325c3bd5c983f283",1794,0
"1beb1205d19ec8968a7325c3bd5c983f284",1800,0
"1beb1205d19ec8968a7325c3bd5c983f285",1806,0
"1beb1205d19ec8968a7325c3bd5c983f286",1812,0
"1beb1205d19ec8968a7325c3bd5c983f287",1818,0
"1beb1205d19ec8968a7325c3bd5c983f288",1824,0
"1beb1205d19ec8968a7325c3bd5c983f289",1830,0
"1beb1205d19ec8968a7325c3bd5c983f290",1836,0
"1beb1205d19ec8968a7325c3bd5c983f291",1842,0
"1beb1205d19ec8968a7325c3bd5c983f292",1848,0
"1beb1205d19ec8968a7325c3bd5c983f293",1854,0
"1beb1205d19ec8968a7325c3bd5c983f294",1860,0
"1beb1205d19ec8968a7325c3bd5c983f295",1866,0
"1beb1205d19ec8968a7325c3bd5c983f296",1872,0
"1beb1205d19ec8968a7325c3bd5c983f297",1878,0
"1beb1205d19ec8968a7325c3bd5c983f298",1884,0
"1beb1205d19ec8968a7325c3bd5c983f299",1890,0
"1beb1205d19ec8968a7325c3bd5c983f300",1896,0
"1beb1205d19ec8968a7325c3bd5c983f301",1902,0
"1beb1205d19ec8968a7325c3bd5c983f302",1908,0
"1beb1205d19ec8968a7325c3bd5c983f303",1914,0
"1beb1205d19ec8968a7325c3bd5c983f304",1920,0
"1beb1205d19ec8968a7325c3bd5c983f305",1926,0
"1beb1205d19ec8968a7325c3bd5c983f306",1932,0
"1beb1205d19ec8968a7325c3bd5c983f307",1938,0
"1beb1205d19ec8968a7325c3bd5c983f308",1944,0
"1beb1205d19ec8968a7325c3bd5c983f309",1950,0
"1beb1205d19ec8968a7325c3bd5c983f310",1956,0
"1beb1205d19ec8968a7325c3bd5c983f311",1962,0
"1beb1205d19ec8968a7325c3bd5c983f312",1968,0
"1beb1205d19ec8968a7325c3bd5c983f313",1974,0
"1beb1205d19ec8968a7325c3bd5c983f314",1980,0
"1beb1205d19ec8968a7325c3bd5c983f315",1986,0
"1beb1205d19ec8968a7325c3bd5c983f316",1992,0
"1beb1205d19ec8968a7325c3bd5c983f317",1998,0
"1beb1205d19ec8968a7325c3bd5c983f318",2004,0
"1beb1205d19ec8968a7325c3bd5c983f319",2010,0
"1beb1205d19ec8968a7325c3bd5c983f320",2016,0
"1beb1205d19ec8968a7325c3bd5c983f321",2022,0
"1beb1205d19ec8968a7325c3bd5c983f322",2028,0
"1beb1205d19ec8968a7325c3bd5c983f323",2034,0
"1beb1205d19ec8968a7325c3bd5c983f324",2040,0
"1beb1205d19ec8968a7325c3bd5c983f325",2046,0
"1beb1205d19ec8968a7325c3bd5c983f326",2052,0
"1beb1205d19ec8968a7325c3bd5c983f327",2058,0
"1beb1205d19ec8968a7325c3bd5c983f328",2064,0
"1beb1205d19ec8968a7325c3bd5c983f329",2070,0
"1beb1205d19ec8968a7325c3bd5c983f330",2076,0
"1beb1205d19ec8968a7325c3bd5c983f331",2082,0
"1beb1205d19ec8968a7325c3bd5c983f332",2088,0
"1beb1205d19ec8968a7325c3bd5c983f333",2094,0
"1beb1205d19ec8968a7325c3bd5c983f334",2100,0
"1beb1205d19ec8968a7325c3bd5c983f335",2106,0
"1beb1205d19ec8968a7325c3bd5c983f336",2112,0
"1beb1205d19ec8968a7325c3bd5c983f337",2118,0
"1beb1205d19ec8968a7325c3bd5c983f338",2124,0
"1beb1205d19ec8968a7325c3bd5c983f339",2130,0
"1beb1205d19ec8968a7325c3bd5c983f340",2136,0
"1beb1205d19ec8968a7325c3bd5c983f341",2142,0
"1beb1205d19ec8968a7325c3bd5c983f342",2148,0
"1beb1205d19ec8968a7325c3bd5c983f343",2154,0
"1beb1205d19ec8968a7325c3bd5c983f344",2160,0
"1beb1205d19ec8968a7325c3bd5c983f345",2166,0
"1beb1205d19ec8968a7325c3bd5c983f346",2172,0
"1beb1205d19ec8968a7325c3bd5c983f347",2178,0
"1beb1205d19ec8968a7325c3bd5c983f348",2184,0
"1beb1205d19ec8968a7325c3bd5c983f349",2190,0
"1beb1205d19ec8968a7325c3bd5c983f350",2196,0
"1beb1205d19ec8968a7325c3bd5c983f351",2202,0
"1beb1205d19ec8968a7325c3bd5c983f352",2208,0
"1beb1205d19ec8968a7325c3bd5c983f353",2214,0
"1beb1205d19ec8968a7325c3bd5c983f354",2220,0
"1beb1205d19ec8968a7325c3bd5c983f355",2226,0
"1beb1205d19ec8968a7325c3bd5c983f356",2232,0
"1beb1205d19ec8968a7325c3bd5c983f357",2238,0
"1beb1205d19ec8968a7325c3bd5c983f358",2244,0
"1beb1205d19ec8968a7325c3bd5c983f359",2250,0
"1beb1205d19ec8968a7325c3bd5c983f360",2256,0
"1beb1205d19ec8968a7325c3bd5c983f361",2262,0
"1beb1205d19ec8968a7325c3bd5c983f362",2268,0
"1beb1205d19ec8968a7325c3bd5c983f363",2274,0
"1beb1205d19ec8968a7325c3bd5c983f364",2280,0
"1beb1205d19ec8968a7325c3bd5c983f365",2286,0
"1beb1205d19ec8968a7325c3bd5c983f366",2292,0
"1beb1205d19ec8968a7325c3bd5c983f367",2298,0
"1beb1205d19ec8968a7325c3bd5c983f368",2304,0
"1beb1205d19ec8968a7325c3bd5c983f369",2310,0
"1beb1205d19ec8968a7325c3bd5c983f370",2316,0
"1beb1205d19ec8968a7325c3bd5c983f371",2322,0
"1beb1205d19ec8968a7325c3bd5c983f372",2328,0
"1beb1205d19ec8968a7325c3bd5c983f373",2334,0
"1beb1205d19ec8968a7325c3bd5c983f374",2340,0
"1beb1205d19ec8968a7325c3bd5c983f375",2346,0
"1beb1205d19ec8968a7325c3bd5c983f376",2352,0
"1beb1205d19ec8968a7325c3bd5c983f377",2358,0
"1beb1205d19ec8968a7325c3bd5c983f378",2364,0
"1beb1205d19ec8968a7325c3bd5c983f379",2370,0
"1beb1205d19ec8968a7325c3bd5c983f380",2376,0
"1beb1205d19ec8968a7325c3bd5c983f381",2382,0
"1beb1205d19ec8968a7325c3bd5c983f382",2388,0
"1beb1205d19ec8968a7325c3bd5c983f383",2394,0
"1beb1205d19ec8968a7325c3bd5c983f384",2400,0
"1beb1205d19ec8968a7325c3bd5c983f385",2406,0
"1beb1205d19ec8968a7325c3bd5c983f386",2412,0
"1beb1205d19ec8968a7325c3bd5c983f387",2418,0
"1beb1205d19ec8968a7325c3bd5c983f388",2424,0
"1beb1205d19ec8968a7325c3bd5c983f389",2430,0
"1beb1205d19ec8968a7325c3bd5c983f390",2436,0
"1beb1205d19ec8968a7325c3bd5c983f391",2442,0
"1beb1205d19ec8968a7325c3bd5c983f392",2448,0
"1beb1205d19ec8968a7325c3bd5c983f393",2454,0
"1beb1205d19ec8968a7325c3bd5c983f394",2460,0
"1beb1205d19ec8968a7325c3bd5c983f395",2466,0
"1beb1205d19ec8968a7325c3bd5c983f396",2472,0
"1beb1205d19ec8968a7325c3bd5c983f397",2478,0
"1beb1205d19ec8968a7325c3bd5c983f398",2484,0
"1beb1205d19ec8968a7325c3bd5c983f399",2490,0
"1beb1205d19ec8968a7325c3bd5c983f400",2496,0
"1beb1205d19ec8968a7325c3bd5c983f401",2502,0
"1beb1205d19ec8968a7325c3bd5c983f402",2508,0
"1beb1205d19ec8968a7325c3bd5c983f403",2514,0
"1beb1205d19ec8968a7325c3bd5c983f404",2520,0
"1beb1205d19ec8968a7325c3bd5c983f405",2526,0
"1beb1205d19ec8968a7325c3bd5c983f406",2532,0
"1beb1205d19ec8968a7325c3bd5c983f407",2538,0
"1beb1205d19ec8968a7325c3bd5c983f408",2544,0
"1beb1205d19ec8968a7325c3bd5c983f409",2550,0
"1beb1205d19ec8968a7325c3bd5c983f410",2556,0
"1beb1205d19ec8968a7325c3bd5c983f411",2562,0
"1beb1205d19ec8968a7325c3bd5c983f412",2568,0
"1beb1205d19ec8968a7325c3bd5c983f413",2574,0
"1beb1205d19ec8968a7325c3bd5c983f414",2580,0
"1beb1205d19ec8968a7325c3bd5c983f415",2586,0
"1beb1205d19ec8968a7325c3bd5c983f416",2592,0
"1beb1205d19ec8968a7325c3bd5c983f417",2598,0
"1beb1205d19ec8968a7325c3bd5c983f418",2604,0
"1beb1205d19ec8968a7325c3bd5c983f419",2610,0
"1beb1205d19ec8968a7325c3bd5c983f420",2616,0
"1beb1205d19ec8968a7325c3bd5c983f421",2622,0
"1beb1205d19ec8968a7325c3bd5c983f422",2628,0
"1beb1205d19ec8968a7325c3bd5c983f423",2634,0
"1beb1205d19ec8968a7325c3bd5c983f424",2640,0
"1beb1205d19ec8968a7325c3bd5c983f425",2646,0
"1beb1205d19ec8968a7325c3bd5c983f426",2652,0
"1beb1205d19ec8968a7325c3bd5c983f427",2658,0
"1beb1205d19ec8968a7325c3bd5c983f428",2664,0
"1beb1205d19ec8968a7325c3bd5c983f429",2670,0
"1beb1205d19ec8968a7325c3bd5c983f430",2676,0
"1beb1205d19ec8968a7325c3bd5c983f431",2682,0
"1beb1205d19ec8968a7325c3bd5c983f432",2688,0
"1beb1205d19ec8968a7325c3bd5c983f433",2694,0
"1beb1205d19ec8968a7325c3bd5c983f434",2700,0
"1beb1205d19ec8968a7325c3bd5c983f435",2706,0
"1beb1205d19ec8968a7325c3bd5c983f436",2712,0
"1beb1205d19ec8968a7325c3bd5c983f437",2718,0
"1beb1205d19ec8968a7325c3bd5c983f438",2724,0
"1beb1205d19ec8968a7325c3bd5c983f439",2730,0
"1beb1205d19ec8968a7325c3bd5c983f440",2736,0
"1beb1205d19ec8968a7325c3bd5c983f441",2742,0
"1beb1205d19ec8968a7325c3bd5c983f442",2748,0
"1beb1205d19ec8968a7325c3bd5c983f443",2754,0
"1beb1205d19ec8968a7325c3bd5c983f444",2760,0
"1beb1205d19ec8968a7325c3bd5c983f445",2766,0
"1beb1205d19ec8968a7325c3bd5c983f446",2772,0
"1beb1205d19ec8968a7325c3bd5c983f447",2778,0
"1beb1205d19ec8968a7325c3bd5c983f448",2784,0
"1beb1205d19ec8968a7325c3bd5c983f449",2790,0
"1beb1205d19ec8968a7325c3bd5c983f450",2796,0
"1beb1205d19ec8968a7325c3bd5c983f451",2802,0
"1beb1205d19ec8968a7325c3bd5c983f452",2808,0
"1beb1205d19ec8968a7325c3bd5c983f453",2814,0
"1beb1205d19ec8968a7325c3bd5c983f454",2820,0
"1beb1205d19ec8968a7325c3bd5c983f455",2826,0
"1beb1205d19ec8968a7325c3bd5c983f456",2832,0
"1beb1205d19ec8968a7325c3bd5c983f457",2838,0
"1beb1205d19ec8968a7325c3bd5c983f458",2844,0
"1beb1205d19ec8968a7325c3bd5c983f459",2850,0
"1beb1205d19ec8968a7325c3bd5c983f460",2856,0
"1beb1205d19ec8968a7325c3bd5c983f461",2862,0
"1beb1205d19ec8968a7325c3bd5c983f462",2868,0
"1beb1205d19ec8968a7325c3bd5c983f463",2874,0
